CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
7570,11,37,1-11-2017-037-02,2,1,13,0,8,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,14,0,8,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,15,0,8,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,16,0,8,148.71630109271600000000,8,2
7642,11,38,1-11-2017-038-03,3,2,2,0,8,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,3,9,8,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,13,9,8,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,14,9,8,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,15,0,8,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,16,0,8,2849.41052148348000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,2,9,8,11665.02643297210000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,3,9,8,11665.02643297210000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,13,9,8,11665.02643297210000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,14,9,8,11665.02643297210000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,15,9,8,11665.02643297210000000000,8,2
7750,11,39,1-11-2017-039-04,4,2,16,9,8,11665.02643297210000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,2,0,8,5823.90726220291000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,3,0,8,5823.90726220291000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,13,0,8,5823.90726220291000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,14,0,8,5823.90726220291000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,15,0,8,5823.90726220291000000000,8,2
7978,11,43,1-11-2017-043-07,7,2,16,0,8,5823.90726220291000000000,8,2
8100,11,46,1-11-2017-046-02,2,2,2,0,8,256.64109034170400000000,8,2
8100,11,46,1-11-2017-046-02,2,2,3,0,8,256.64109034170400000000,8,2
8100,11,46,1-11-2017-046-02,2,2,13,0,8,256.64109034170400000000,8,2
8100,11,46,1-11-2017-046-02,2,2,14,0,8,256.64109034170400000000,8,2
8100,11,46,1-11-2017-046-02,2,2,15,0,8,256.64109034170400000000,8,2
8100,11,46,1-11-2017-046-02,2,2,16,0,8,256.64109034170400000000,8,2
8188,11,47,1-11-2017-047-02,2,2,2,0,8,119.39762715992700000000,8,2
8188,11,47,1-11-2017-047-02,2,2,3,0,8,119.39762715992700000000,8,2
8188,11,47,1-11-2017-047-02,2,2,13,0,8,119.39762715992700000000,8,2
8188,11,47,1-11-2017-047-02,2,2,14,0,8,119.39762715992700000000,8,2
8188,11,47,1-11-2017-047-02,2,2,15,0,8,119.39762715992700000000,8,2
8188,11,47,1-11-2017-047-02,2,2,16,0,8,119.39762715992700000000,8,2
8201,11,49,1-11-2017-049-03,3,1,2,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,1,3,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,1,13,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,1,14,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,1,15,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,1,16,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,2,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,3,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,13,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,14,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,15,9,8,718.14644365892900000000,8,2
8201,11,49,1-11-2017-049-03,3,2,16,9,8,718.14644365892900000000,8,2
8243,11,50,1-11-2017-050-06,6,1,2,0,8,6809.55000197747000000000,8,2
8243,11,50,1-11-2017-050-06,6,1,3,0,8,6809.55000197747000000000,8,2
8243,11,50,1-11-2017-050-06,6,1,13,0,8,6809.55000197747000000000,8,2
8243,11,50,1-11-2017-050-06,6,1,14,0,8,6809.55000197747000000000,8,2
8243,11,50,1-11-2017-050-06,6,1,15,0,8,6809.55000197747000000000,8,2
8243,11,50,1-11-2017-050-06,6,1,16,0,8,6809.55000197747000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,2,1,9,1540.97904907861000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,3,1,9,1540.97904907861000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,13,0,8,1540.97904907861000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,14,9,8,1540.97904907861000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,15,9,8,1540.97904907861000000000,8,2
8339,11,51,1-11-2017-051-03,3,2,16,9,8,1540.97904907861000000000,8,2
8472,11,56,1-11-2017-056-02,2,1,2,0,8,182.45859960946600000000,8,2
8472,11,56,1-11-2017-056-02,2,1,3,0,8,182.45859960946600000000,8,2
8472,11,56,1-11-2017-056-02,2,1,13,0,8,182.45859960946600000000,8,2
8472,11,56,1-11-2017-056-02,2,1,14,0,8,182.45859960946600000000,8,2
8472,11,56,1-11-2017-056-02,2,1,15,0,8,182.45859960946600000000,8,2
8472,11,56,1-11-2017-056-02,2,1,16,0,8,182.45859960946600000000,8,2
8535,11,57,1-11-2017-057-02,2,1,2,0,8,606.20652262610400000000,8,2
8535,11,57,1-11-2017-057-02,2,1,3,0,8,606.20652262610400000000,8,2
8535,11,57,1-11-2017-057-02,2,1,13,0,8,606.20652262610400000000,8,2
8535,11,57,1-11-2017-057-02,2,1,14,0,8,606.20652262610400000000,8,2
8535,11,57,1-11-2017-057-02,2,1,15,0,8,606.20652262610400000000,8,2
8535,11,57,1-11-2017-057-02,2,1,16,0,8,606.20652262610400000000,8,2
8671,11,58,1-11-2017-058-03,3,1,2,0,8,2705.76245215757000000000,8,2
8671,11,58,1-11-2017-058-03,3,1,3,0,8,2705.76245215757000000000,8,2
8671,11,58,1-11-2017-058-03,3,1,13,0,8,2705.76245215757000000000,8,2
8671,11,58,1-11-2017-058-03,3,1,14,0,8,2705.76245215757000000000,8,2
8671,11,58,1-11-2017-058-03,3,1,15,0,8,2705.76245215757000000000,8,2
8671,11,58,1-11-2017-058-03,3,1,16,0,8,2705.76245215757000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,2,0,8,10815.32105872460000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,3,0,8,10815.32105872460000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,13,0,8,10815.32105872460000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,14,0,8,10815.32105872460000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,15,0,8,10815.32105872460000000000,8,2
8672,11,59,1-11-2017-059-07,7,2,16,0,8,10815.32105872460000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,2,0,8,6747.68905404697000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,3,0,8,6747.68905404697000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,13,0,8,6747.68905404697000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,14,0,8,6747.68905404697000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,15,0,8,6747.68905404697000000000,8,2
8779,11,60,1-11-2017-060-03,3,1,16,0,8,6747.68905404697000000000,8,2
8838,11,61,1-11-2017-061-02,2,2,2,9,8,356.97106988378900000000,8,2
8838,11,61,1-11-2017-061-02,2,2,3,0,8,356.97106988378900000000,8,2
8838,11,61,1-11-2017-061-02,2,2,13,0,8,356.97106988378900000000,8,2
8838,11,61,1-11-2017-061-02,2,2,14,0,8,356.97106988378900000000,8,2
8838,11,61,1-11-2017-061-02,2,2,15,0,8,356.97106988378900000000,8,2
8838,11,61,1-11-2017-061-02,2,2,16,0,8,356.97106988378900000000,8,2
6238,12,3,1-12-2017-003-04,4,2,2,0,8,2969.00932898461000000000,9,2
6238,12,3,1-12-2017-003-04,4,2,3,0,8,2969.00932898461000000000,9,2
6238,12,3,1-12-2017-003-04,4,2,13,0,8,2969.00932898461000000000,9,2
6238,12,3,1-12-2017-003-04,4,2,14,0,8,2969.00932898461000000000,9,2
6238,12,3,1-12-2017-003-04,4,2,15,0,8,2969.00932898461000000000,9,2
6238,12,3,1-12-2017-003-04,4,2,16,0,8,2969.00932898461000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,2,0,8,3303.40692034561000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,3,0,8,3303.40692034561000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,13,0,8,3303.40692034561000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,14,0,8,3303.40692034561000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,15,0,8,3303.40692034561000000000,9,2
6242,12,4,1-12-2017-004-07,7,1,16,0,8,3303.40692034561000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,2,0,8,2341.23732557018000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,3,0,8,2341.23732557018000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,13,0,8,2341.23732557018000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,14,0,8,2341.23732557018000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,15,0,8,2341.23732557018000000000,9,2
6307,12,5,1-12-2017-005-04,4,1,16,0,8,2341.23732557018000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,2,0,8,1021.86144489025000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,3,0,8,1021.86144489025000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,13,0,8,1021.86144489025000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,14,0,8,1021.86144489025000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,15,0,8,1021.86144489025000000000,9,2
6367,12,7,1-12-2017-007-04,4,1,16,0,8,1021.86144489025000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,2,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,3,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,13,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,14,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,15,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,1,16,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,2,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,3,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,13,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,14,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,15,0,8,1095.44977438854000000000,9,2
6396,12,8,1-12-2017-008-03,3,2,16,0,8,1095.44977438854000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,2,1,2,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,3,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,13,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,14,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,15,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,1,16,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,2,1,2,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,3,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,13,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,14,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,15,0,8,564.82332510940000000000,9,2
6475,12,10,1-12-2017-010-02,2,2,16,0,8,564.82332510940000000000,9,2
6537,12,11,1-12-2017-011-01,1,1,2,0,8,473.93014835835700000000,9,2
6537,12,11,1-12-2017-011-01,1,1,3,0,8,473.93014835835700000000,9,2
6537,12,11,1-12-2017-011-01,1,1,13,0,8,473.93014835835700000000,9,2
6537,12,11,1-12-2017-011-01,1,1,14,0,8,473.93014835835700000000,9,2
6537,12,11,1-12-2017-011-01,1,1,15,0,8,473.93014835835700000000,9,2
6537,12,11,1-12-2017-011-01,1,1,16,0,8,473.93014835835700000000,9,2
6747,12,16,1-12-2017-016-06,6,1,2,0,8,1702.36586596526000000000,9,2
6747,12,16,1-12-2017-016-06,6,1,3,0,8,1702.36586596526000000000,9,2
6747,12,16,1-12-2017-016-06,6,1,13,0,8,1702.36586596526000000000,9,2
6747,12,16,1-12-2017-016-06,6,1,14,0,8,1702.36586596526000000000,9,2
6747,12,16,1-12-2017-016-06,6,1,15,0,8,1702.36586596526000000000,9,2
6747,12,16,1-12-2017-016-06,6,1,16,0,8,1702.36586596526000000000,9,2
6777,12,17,1-12-2017-017-06,6,2,2,0,8,917.18174815223400000000,9,2
6777,12,17,1-12-2017-017-06,6,2,3,0,8,917.18174815223400000000,9,2
6777,12,17,1-12-2017-017-06,6,2,13,0,8,917.18174815223400000000,9,2
6777,12,17,1-12-2017-017-06,6,2,14,0,8,917.18174815223400000000,9,2
6777,12,17,1-12-2017-017-06,6,2,15,0,8,917.18174815223400000000,9,2
6777,12,17,1-12-2017-017-06,6,2,16,0,8,917.18174815223400000000,9,2
6917,12,20,1-12-2017-020-06,6,1,2,1,9,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,1,3,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,1,13,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,1,14,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,1,15,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,1,16,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,2,1,9,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,3,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,13,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,14,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,15,0,8,1254.99773785581000000000,9,2
6917,12,20,1-12-2017-020-06,6,2,16,0,8,1254.99773785581000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,2,0,8,1881.93111351030000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,3,0,8,1881.93111351030000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,13,0,8,1881.93111351030000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,14,0,8,1881.93111351030000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,15,0,8,1881.93111351030000000000,9,2
6948,12,21,1-12-2017-021-03,3,2,16,0,8,1881.93111351030000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,2,0,8,7140.91132777394000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,3,0,8,7140.91132777394000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,13,0,8,7140.91132777394000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,14,0,8,7140.91132777394000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,15,0,8,7140.91132777394000000000,9,2
7056,12,25,1-12-2017-025-03,3,2,16,0,8,7140.91132777394000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,2,1,1,4470.95150360823000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,3,0,8,4470.95150360823000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,13,0,8,4470.95150360823000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,14,0,8,4470.95150360823000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,15,0,8,4470.95150360823000000000,9,2
7171,12,28,1-12-2017-028-03,3,2,16,0,8,4470.95150360823000000000,9,2
7259,12,31,1-12-2017-031-02,2,1,2,0,8,655.80624481642800000000,9,2
7259,12,31,1-12-2017-031-02,2,1,3,0,8,655.80624481642800000000,9,2
7259,12,31,1-12-2017-031-02,2,1,13,0,8,655.80624481642800000000,9,2
7259,12,31,1-12-2017-031-02,2,1,14,0,8,655.80624481642800000000,9,2
7259,12,31,1-12-2017-031-02,2,1,15,0,8,655.80624481642800000000,9,2
7259,12,31,1-12-2017-031-02,2,1,16,0,8,655.80624481642800000000,9,2
7316,12,32,1-12-2017-032-03,3,1,2,0,8,631.78882147421700000000,9,2
7316,12,32,1-12-2017-032-03,3,1,3,0,8,631.78882147421700000000,9,2
7316,12,32,1-12-2017-032-03,3,1,13,0,8,631.78882147421700000000,9,2
7316,12,32,1-12-2017-032-03,3,1,14,0,8,631.78882147421700000000,9,2
7316,12,32,1-12-2017-032-03,3,1,15,0,8,631.78882147421700000000,9,2
7316,12,32,1-12-2017-032-03,3,1,16,0,8,631.78882147421700000000,9,2
7317,12,33,1-12-2017-033-07,7,1,2,0,8,3256.77527939067000000000,9,2
7317,12,33,1-12-2017-033-07,7,1,3,0,8,3256.77527939067000000000,9,2
7317,12,33,1-12-2017-033-07,7,1,13,0,8,3256.77527939067000000000,9,2
7317,12,33,1-12-2017-033-07,7,1,14,0,8,3256.77527939067000000000,9,2
7317,12,33,1-12-2017-033-07,7,1,15,0,8,3256.77527939067000000000,9,2
7317,12,33,1-12-2017-033-07,7,1,16,0,8,3256.77527939067000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,2,0,8,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,3,0,8,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,13,0,8,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,14,0,8,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,15,0,8,3990.87077387485000000000,9,2
7455,12,34,1-12-2017-034-04,4,1,16,0,8,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,2,1,1,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,3,0,8,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,13,1,9,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,14,0,8,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,15,0,8,3990.87077387485000000000,9,2
7456,12,35,1-12-2017-035-04,4,1,16,1,9,3990.87077387485000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,2,0,8,4239.64448800503000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,3,0,8,4239.64448800503000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,13,0,8,4239.64448800503000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,14,0,8,4239.64448800503000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,15,0,8,4239.64448800503000000000,9,2
7546,12,36,1-12-2017-036-07,7,1,16,0,8,4239.64448800503000000000,9,2
7586,12,38,1-12-2017-038-04,4,3,2,0,8,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,3,0,8,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,13,0,8,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,14,0,8,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,15,0,8,890.33745427701100000000,9,2
7586,12,38,1-12-2017-038-04,4,3,16,0,8,890.33745427701100000000,9,2
7618,12,39,1-12-2017-039-07,7,1,2,0,8,990.61558318088500000000,9,2
7618,12,39,1-12-2017-039-07,7,1,3,0,8,990.61558318088500000000,9,2
7618,12,39,1-12-2017-039-07,7,1,13,0,8,990.61558318088500000000,9,2
7618,12,39,1-12-2017-039-07,7,1,14,0,8,990.61558318088500000000,9,2
7618,12,39,1-12-2017-039-07,7,1,15,0,8,990.61558318088500000000,9,2
7618,12,39,1-12-2017-039-07,7,1,16,0,8,990.61558318088500000000,9,2
7674,12,40,1-12-2017-040-05,5,1,2,1,9,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,1,3,0,8,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,1,13,0,8,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,1,14,0,8,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,1,15,0,8,628.83294075430700000000,9,2
7674,12,40,1-12-2017-040-05,5,1,16,0,8,628.83294075430700000000,9,2
7713,12,41,1-12-2017-041-03,3,2,2,1,9,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,3,0,8,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,13,0,8,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,14,0,8,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,15,0,8,461.69698135238800000000,9,2
7713,12,41,1-12-2017-041-03,3,2,16,0,8,461.69698135238800000000,9,2
7709,12,42,1-12-2017-042-04,4,1,2,0,8,2139.05710310235000000000,9,2
7709,12,42,1-12-2017-042-04,4,1,3,1,2,2139.05710310235000000000,9,2
7709,12,42,1-12-2017-042-04,4,1,13,1,9,2139.05710310235000000000,9,2
7709,12,42,1-12-2017-042-04,4,1,14,0,8,2139.05710310235000000000,9,2
7709,12,42,1-12-2017-042-04,4,1,15,0,8,2139.05710310235000000000,9,2
7709,12,42,1-12-2017-042-04,4,1,16,1,9,2139.05710310235000000000,9,2
7764,12,43,1-12-2017-043-03,3,2,2,0,8,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,3,0,8,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,13,0,8,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,14,0,8,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,15,0,8,838.43731407849400000000,9,2
7764,12,43,1-12-2017-043-03,3,2,16,0,8,838.43731407849400000000,9,2
7868,12,46,1-12-2017-046-03,3,1,2,1,9,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,1,3,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,1,13,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,1,14,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,1,15,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,1,16,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,2,1,9,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,3,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,13,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,14,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,15,0,8,438.99723933472900000000,9,2
7868,12,46,1-12-2017-046-03,3,2,16,0,8,438.99723933472900000000,9,2
7948,12,48,1-12-2017-048-03,3,1,2,0,8,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,1,3,0,8,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,1,13,0,8,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,1,14,0,8,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,1,15,0,8,896.22568943129300000000,9,2
7948,12,48,1-12-2017-048-03,3,1,16,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,2,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,3,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,13,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,14,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,15,0,8,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,16,0,8,896.22568943129300000000,9,2
8065,12,52,1-12-2017-052-03,3,2,2,9,8,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,3,9,8,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,13,9,8,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,14,9,8,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,15,9,8,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,16,9,8,798.33956135558200000000,9,2
8066,12,53,1-12-2017-053-06,6,1,2,0,8,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,1,3,0,8,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,1,13,0,8,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,1,14,0,8,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,1,15,0,8,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,1,16,0,8,1216.52299057212000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,2,0,8,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,3,0,8,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,13,0,8,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,14,0,8,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,15,0,8,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,16,0,8,8658.60604270848000000000,9,2
8193,12,55,1-12-2017-055-05,5,1,2,1,9,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,1,3,0,8,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,1,13,0,8,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,1,14,0,8,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,1,15,0,8,385.57133132396900000000,9,2
8193,12,55,1-12-2017-055-05,5,1,16,0,8,385.57133132396900000000,9,2
8194,12,56,1-12-2017-056-04,4,1,2,0,8,6880.05579409105000000000,9,2
8194,12,56,1-12-2017-056-04,4,1,3,0,8,6880.05579409105000000000,9,2
8194,12,56,1-12-2017-056-04,4,1,13,0,8,6880.05579409105000000000,9,2
8194,12,56,1-12-2017-056-04,4,1,14,0,8,6880.05579409105000000000,9,2
8194,12,56,1-12-2017-056-04,4,1,15,0,8,6880.05579409105000000000,9,2
8194,12,56,1-12-2017-056-04,4,1,16,0,8,6880.05579409105000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,2,0,8,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,3,1,2,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,13,0,8,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,14,1,2,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,15,1,2,3542.25540128003000000000,9,2
8259,12,58,1-12-2017-058-04,4,2,16,0,8,3542.25540128003000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,2,0,8,3838.87370925107000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,3,0,8,3838.87370925107000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,13,0,8,3838.87370925107000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,14,0,8,3838.87370925107000000000,9,2
8337,12,59,1-12-2017-059-04,4,1,15,0,8,3838.87370925107000000000,9,2
