CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
8776,10,61,1-10-2017-061-04,4,1,2,13,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,4,13,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,6,13,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,3,21,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,1,4,23,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,1,11,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,3,11,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,2,13,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,4,13,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,3,21,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,4,23,36.09665610412430000000,4,2
8786,10,63,1-10-2017-063-02,2,1,1,11,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,1,2,13,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,1,11,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,2,11,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,3,11,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,4,13,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,5,13,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,6,13,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,3,21,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,6,23,22.46197362103460000000,4,2
8787,10,64,1-10-2017-064-04,4,1,1,11,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,2,11,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,3,11,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,4,11,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,5,13,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,6,13,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,7,13,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,10,13,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,4,21,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,8,21,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,9,23,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,1,10,23,237.71564662407100000000,4,2
8787,10,64,1-10-2017-064-04,4,2,1,11,237.71564662407100000000,4,2
8788,10,65,1-10-2017-065-03,3,1,1,11,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,2,11,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,3,11,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,4,13,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,5,13,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,6,13,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,3,21,69.62864153073320000000,4,2
8788,10,65,1-10-2017-065-03,3,1,6,23,69.62864153073320000000,4,2
8851,10,66,1-10-2017-066-03,3,1,1,11,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,1,2,13,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,1,11,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,5,11,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,6,11,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,7,11,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,2,13,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,3,13,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,4,13,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,5,21,49.94718532412980000000,4,2
8851,10,66,1-10-2017-066-03,3,2,3,23,49.94718532412980000000,4,2
8852,10,67,1-10-2017-067-07,7,2,1,11,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,3,11,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,5,11,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,2,13,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,4,13,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,6,13,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,3,21,187.57866167248400000000,4,2
8852,10,67,1-10-2017-067-07,7,2,4,23,187.57866167248400000000,4,2
8927,10,68,1-10-2017-068-09,9,2,1,11,403.30917801774800000000,4,2
8927,10,68,1-10-2017-068-09,9,2,2,13,403.30917801774800000000,4,2
8928,10,69,1-10-2017-069-07,7,1,1,11,253.99691240200700000000,4,2
8928,10,69,1-10-2017-069-07,7,1,2,13,253.99691240200700000000,4,2
8928,10,69,1-10-2017-069-07,7,2,1,11,253.99691240200700000000,4,2
6400,11,2,1-11-2017-002-07,7,2,1,11,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,2,11,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,3,11,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,4,11,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,5,13,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,6,13,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,7,13,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,8,13,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,4,21,4629.69511355905000000000,8,2
6400,11,2,1-11-2017-002-07,7,2,8,23,4629.69511355905000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,1,11,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,2,11,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,5,11,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,3,13,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,4,13,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,6,13,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,1,21,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,1,3,23,2276.03898279806000000000,8,2
6423,11,3,1-11-2017-003-03,3,2,1,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,1,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,2,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,3,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,4,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,5,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,6,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,2,21,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,1,5,23,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,1,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,2,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,3,11,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,4,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,5,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,6,13,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,2,21,2276.03898279806000000000,8,2
6424,11,4,1-11-2017-004-03,3,2,6,23,2276.03898279806000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,1,11,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,2,11,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,3,11,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,4,13,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,5,13,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,6,13,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,2,21,3733.08442662582000000000,8,2
6491,11,6,1-11-2017-006-03,3,2,5,23,3733.08442662582000000000,8,2
6534,11,8,1-11-2017-008-03,3,1,1,11,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,2,11,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,3,11,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,4,13,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,5,13,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,6,13,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,2,21,672.05886567222700000000,8,2
6534,11,8,1-11-2017-008-03,3,1,5,23,672.05886567222700000000,8,2
6619,11,11,1-11-2017-011-08,8,1,1,11,613.01599626985200000000,8,2
6619,11,11,1-11-2017-011-08,8,2,1,11,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,1,11,613.01599626985200000000,8,2
6620,11,12,1-11-2017-012-08,8,1,2,13,613.01599626985200000000,8,2
6666,11,13,1-11-2017-013-05,5,1,1,11,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,2,11,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,3,11,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,4,13,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,5,13,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,6,13,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,3,21,533.60897797681100000000,8,2
6666,11,13,1-11-2017-013-05,5,1,6,23,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,1,11,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,2,11,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,3,11,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,4,13,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,5,13,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,6,13,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,3,21,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,1,6,23,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,1,11,533.60897797681100000000,8,2
6667,11,14,1-11-2017-014-05,5,2,2,13,533.60897797681100000000,8,2
6705,11,15,1-11-2017-015-05,5,1,1,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,3,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,5,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,2,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,4,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,6,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,3,21,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,1,4,23,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,3,1,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,1,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,2,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,3,11,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,4,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,5,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,6,13,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,3,21,459.56320010308000000000,8,2
6705,11,15,1-11-2017-015-05,5,4,6,23,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,1,1,11,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,1,11,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,2,11,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,3,11,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,6,11,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,4,13,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,5,13,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,7,13,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,6,21,459.56320010308000000000,8,2
6706,11,16,1-11-2017-016-05,5,2,7,23,459.56320010308000000000,8,2
6746,11,17,1-11-2017-017-01,1,1,1,11,473.93014835835700000000,8,2
6746,11,17,1-11-2017-017-01,1,1,2,13,473.93014835835700000000,8,2
6809,11,18,1-11-2017-018-02,2,1,1,11,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,1,2,13,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,1,11,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,2,11,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,3,11,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,7,11,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,4,13,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,5,13,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,6,13,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,9,13,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,7,21,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,8,21,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,9,23,327.72235960346100000000,8,2
6809,11,18,1-11-2017-018-02,2,2,10,23,327.72235960346100000000,8,2
6844,11,19,1-11-2017-019-08,8,1,1,11,1502.31800595479000000000,8,2
6844,11,19,1-11-2017-019-08,8,1,2,13,1502.31800595479000000000,8,2
6943,11,20,1-11-2017-020-01,1,1,1,11,142.98764664428800000000,8,2
6943,11,20,1-11-2017-020-01,1,1,2,13,142.98764664428800000000,8,2
6995,11,21,1-11-2017-021-09,9,1,1,11,13617.39825112580000000000,8,2
6995,11,21,1-11-2017-021-09,9,1,2,13,13617.39825112580000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,1,11,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,2,11,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,3,11,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,4,13,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,5,13,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,6,13,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,2,21,6809.55000197747000000000,8,2
7034,11,22,1-11-2017-022-06,6,3,6,23,6809.55000197747000000000,8,2
7042,11,23,1-11-2017-023-05,5,1,1,11,397.08111731963200000000,8,2
7042,11,23,1-11-2017-023-05,5,1,2,13,397.08111731963200000000,8,2
7095,11,24,1-11-2017-024-01,1,1,1,11,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,2,11,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,3,11,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,4,11,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,5,13,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,6,13,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,7,13,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,3,21,235.60164635252800000000,8,2
7095,11,24,1-11-2017-024-01,1,1,7,23,235.60164635252800000000,8,2
7096,11,25,1-11-2017-025-05,5,1,1,11,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,2,11,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,3,11,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,4,13,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,5,13,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,6,13,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,2,21,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,1,6,23,213.64699126240900000000,8,2
7096,11,25,1-11-2017-025-05,5,2,1,11,213.64699126240900000000,8,2
7154,11,26,1-11-2017-026-05,5,2,1,11,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,3,11,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,4,11,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,2,13,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,5,13,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,6,13,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,4,21,562.47811420163700000000,8,2
7154,11,26,1-11-2017-026-05,5,2,5,23,562.47811420163700000000,8,2
7237,11,27,1-11-2017-027-03,3,1,1,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,2,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,4,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,6,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,3,13,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,5,13,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,7,13,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,4,21,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,1,5,23,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,1,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,2,2,13,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,3,1,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,3,2,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,3,3,11,2010.92272580976000000000,8,2
7237,11,27,1-11-2017-027-03,3,3,4,11,2010.92272580976000000000,8,2
7238,11,28,1-11-2017-028-04,4,1,1,11,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,1,11,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,3,11,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,5,11,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,2,13,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,4,13,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,6,13,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,5,21,6303.98203629516000000000,8,2
7238,11,28,1-11-2017-028-04,4,2,6,23,6303.98203629516000000000,8,2
7309,11,30,1-11-2017-030-05,5,1,1,11,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,1,2,13,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,1,11,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,2,11,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,3,11,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,4,13,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,5,13,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,6,13,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,2,21,219.81276137336800000000,8,2
7309,11,30,1-11-2017-030-05,5,2,5,23,219.81276137336800000000,8,2
7310,11,31,1-11-2017-031-07,7,1,1,11,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,1,11,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,2,11,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,3,11,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,4,11,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,5,13,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,6,13,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,7,13,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,2,21,6275.10787317042000000000,8,2
7310,11,31,1-11-2017-031-07,7,2,5,23,6275.10787317042000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,1,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,2,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,3,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,4,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,5,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,6,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,7,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,4,21,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,1,5,23,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,1,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,2,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,3,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,4,11,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,5,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,6,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,7,13,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,4,21,5482.36530536070000000000,8,2
7412,11,34,1-11-2017-034-03,3,2,7,23,5482.36530536070000000000,8,2
7413,11,35,1-11-2017-035-01,1,1,1,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,3,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,5,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,2,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,4,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,6,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,3,21,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,1,4,23,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,1,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,3,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,5,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,2,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,4,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,6,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,3,21,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,2,4,23,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,1,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,2,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,4,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,6,11,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,3,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,5,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,7,13,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,4,21,473.93014835835700000000,8,2
7413,11,35,1-11-2017-035-01,1,3,5,23,473.93014835835700000000,8,2
7569,11,36,1-11-2017-036-09,9,1,1,11,10440.44599433350000000000,8,2
7569,11,36,1-11-2017-036-09,9,1,2,13,10440.44599433350000000000,8,2
7570,11,37,1-11-2017-037-02,2,1,1,11,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,3,11,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,4,11,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,6,11,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,2,13,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,5,13,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,7,13,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,3,21,148.71630109271600000000,8,2
7570,11,37,1-11-2017-037-02,2,1,7,23,148.71630109271600000000,8,2
7642,11,38,1-11-2017-038-03,3,1,1,11,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,1,11,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,2,11,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,3,11,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,4,11,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,5,13,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,6,13,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,7,13,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,4,21,2849.41052148348000000000,8,2
7642,11,38,1-11-2017-038-03,3,2,7,23,2849.41052148348000000000,8,2
7750,11,39,1-11-2017-039-04,4,1,1,11,11665.02643297210000000000,8,2
